original_source_line,new_release_line,multiplicity,permutation_source_to_release
13571,10857,10,0;4;3;2;1
13572,10857,10,0;4;3;2;1
13573,16989,10,0;4;2;3;1
13574,16989,10,0;4;3;2;1
13575,22262,10,0;1;2;3;4
13576,22262,10,0;1;2;3;4
13577,22261,10,0;1;3;2;4
13578,22261,10,0;1;2;3;4
13579,22260,10,0;1;2;3;4
13580,22260,10,0;1;2;3;4
13581,22248,10,0;1;4;3;2
13582,22248,10,0;1;4;3;2
13583,22335,10,0;1;3;2;4
13584,17696,10,0;3;4;2;1
13585,17696,10,0;3;4;2;1
13586,22348,10,0;1;3;4;2
13587,22691,10,0;1;2;3;4
13588,22725,10,0;1;2;3;4
13589,22725,10,0;1;2;3;4
13590,22387,10,0;1;3;4;2
13591,22582,10,0;1;3;4;2
13592,22582,10,0;1;3;4;2
13593,22581,10,0;1;4;3;2
13594,22581,10,0;1;3;4;2
13595,22580,10,0;1;3;4;2
13596,22580,10,0;1;3;4;2
13597,22579,10,0;1;4;3;2
13598,22579,10,0;1;4;3;2
13599,22576,10,0;1;4;3;2
13600,22598,10,0;1;3;4;2
13601,22598,10,0;1;3;4;2
13602,6909,10,0;4;2;1;3
13603,22650,10,0;1;2;3;4
13604,22650,10,0;3;2;1;4
13605,22589,10,0;1;4;3;2
13606,22589,10,0;1;4;3;2
13607,22590,10,0;1;4;3;2
13608,22590,10,0;1;4;3;2
13609,17504,10,0;3;4;1;2
13610,19714,10,0;4;1;3;2
13611,19714,10,0;4;1;3;2
13612,13974,10,0;4;2;1;3
13613,13974,10,0;4;2;1;3
13614,17826,10,0;4;3;1;2
13615,17826,10,0;4;3;1;2
13616,20663,10,0;1;2;4;3
13617,20663,10,0;1;2;4;3
13618,17860,10,0;4;1;2;3
13619,6792,10,0;4;2;3;1
13620,19024,10,0;4;2;1;3
13621,19024,10,0;4;2;1;3
13622,8032,10,0;4;3;2;1
13623,8032,10,0;4;3;2;1
13624,8114,10,0;4;3;1;2
13625,8114,10,0;4;3;1;2
13626,19179,10,0;4;2;1;3
13627,19179,10,0;4;1;2;3
13628,13169,10,0;3;4;1;2
13629,22607,10,0;4;1;2;3
13630,22628,10,0;1;4;2;3
13631,22628,10,0;1;4;2;3
13632,22724,10,0;1;2;4;3
13633,22724,10,0;2;4;1;3
13634,22626,10,0;1;4;3;2
13635,22627,10,0;1;4;3;2
13636,22627,10,0;1;4;3;2
13637,10784,10,0;4;3;1;2
13638,10784,10,0;4;3;1;2
13639,6689,10,0;4;2;3;1
13640,6689,10,0;4;2;3;1
13641,14813,10,0;3;1;4;2
13642,14813,10,0;3;1;4;2
13643,17256,10,0;4;1;3;2
13644,17256,10,0;4;1;3;2
13645,17724,10,0;4;1;2;3
13646,17724,10,0;4;1;2;3
13647,14567,10,0;3;4;1;2
13648,14567,10,0;3;4;1;2
13649,10716,10,0;4;3;2;1
13650,10716,10,0;4;3;2;1
13651,12498,10,0;4;3;1;2
13652,12498,10,0;4;3;1;2
13653,8035,10,0;3;4;1;2
13654,8035,10,0;3;4;1;2
13655,17837,10,0;4;1;3;2
13656,17837,10,0;4;1;3;2
13657,11433,10,0;4;3;2;1
13658,11433,10,0;4;3;2;1
13659,11339,10,0;4;3;1;2
13660,11339,10,0;4;3;1;2
13661,7126,10,0;4;3;2;1
13662,7126,10,0;4;3;2;1
13663,17861,10,0;4;1;2;3
13664,11390,10,0;3;4;2;1
13665,19803,10,0;4;1;2;3
13666,19803,10,0;4;1;3;2
13667,15909,10,0;4;1;3;2
13668,15909,10,0;4;1;3;2
13669,22635,10,0;1;4;3;2
13670,22674,10,0;1;4;3;2
13671,14577,10,0;4;3;1;2
13672,17740,10,0;4;2;1;3
13673,17740,10,0;4;2;1;3
13674,6653,10,0;4;3;2;1
13675,6653,10,0;4;3;2;1
13676,19005,10,0;2;1;3;4
13677,19005,10,0;2;1;3;4
13678,13162,10,0;4;3;1;2
13679,13162,10,0;4;3;1;2
13680,15878,10,0;2;4;3;1
13681,15878,10,0;2;4;3;1
13682,17827,10,0;4;3;1;2
13683,17827,10,0;4;3;2;1
13684,19717,10,0;3;1;4;2
13685,19717,10,0;3;1;4;2
13686,17729,10,0;2;1;4;3
13687,17729,10,0;2;1;4;3
13688,21790,10,0;4;3;1;2
13689,13129,10,0;4;3;1;2
13690,13129,10,0;4;3;1;2
13691,16331,10,0;4;3;1;2
13692,16331,10,0;4;3;1;2
13693,11357,10,0;4;3;2;1
13694,11357,10,0;4;3;2;1
13695,7119,10,0;4;3;2;1
13696,7119,10,0;4;3;2;1
13697,12995,10,0;3;4;1;2
13698,12995,10,0;3;4;1;2
13699,12994,10,0;1;4;3;2
13700,12994,10,0;1;4;3;2
13701,9097,10,0;4;2;3;1
13702,9097,10,0;4;2;3;1
13703,12653,10,0;3;2;1;4
13704,12653,10,0;3;2;1;4
13705,12501,10,0;4;1;2;3
13706,14107,10,0;4;3;1;2
13707,22714,10,0;4;1;2;3
13708,22714,10,0;4;1;2;3
13709,19045,10,0;1;4;2;3
13710,9708,10,0;4;3;2;1
13711,19834,10,0;1;2;4;3
13712,20487,10,0;1;4;3;2
13713,20487,10,0;1;4;3;2
13714,9155,10,0;4;2;1;3
13715,9155,10,0;4;2;1;3
13716,9745,10,0;4;3;2;1
13717,9148,10,0;4;3;1;2
13718,9148,10,0;4;3;1;2
13719,9584,10,0;4;3;1;2
13720,9584,10,0;4;3;1;2
13721,7503,10,0;3;4;2;1
13722,7503,10,0;3;4;2;1
13723,21299,10,0;1;2;3;4
13724,21456,10,0;1;3;4;2
13725,9787,10,0;4;3;2;1
13726,9787,10,0;4;3;2;1
13727,22249,10,0;1;3;2;4
13728,22249,10,0;1;3;2;4
13729,7236,10,0;4;1;3;2
13730,20592,10,0;3;4;1;2
13731,19767,10,0;4;3;1;2
13732,22578,10,0;1;4;3;2
13733,22578,10,0;1;4;3;2
13734,9776,10,0;4;3;1;2
13735,22401,10,0;1;3;4;2
13736,22401,10,0;1;3;4;2
13737,7411,10,0;3;4;2;1
13738,7411,10,0;3;4;2;1
13739,17431,10,0;4;2;1;3
13740,17431,10,0;4;2;1;3
13741,9644,10,0;4;2;3;1
13742,9644,10,0;4;2;3;1
13743,9634,10,0;4;2;3;1
13744,9634,10,0;4;2;3;1
13745,9717,10,0;4;3;2;1
13746,9717,10,0;4;3;2;1
13747,13963,10,0;4;3;2;1
13748,13963,10,0;4;3;2;1
13749,14076,10,0;4;1;3;2
13750,14076,10,0;4;1;3;2
13751,14626,10,0;4;3;1;2
13752,14626,10,0;4;3;1;2
13753,9638,10,0;4;2;3;1
13754,9638,10,0;4;2;3;1
13755,12200,10,0;4;3;1;2
13756,12200,10,0;4;3;1;2
13757,12996,10,0;2;4;3;1
13758,12996,10,0;2;4;3;1
13759,17347,10,0;2;4;1;3
13760,17347,10,0;2;4;1;3
13761,17348,10,0;2;4;1;3
13762,17348,10,0;2;4;1;3
13763,9780,10,0;4;3;2;1
13764,17070,10,0;3;1;4;2
13765,17070,10,0;3;1;4;2
13766,7065,10,0;4;3;2;1
13767,7065,10,0;4;3;2;1
13768,9151,10,0;3;2;4;1
13769,8898,10,0;4;2;3;1
13770,8898,10,0;4;2;3;1
13771,9195,10,0;4;1;3;2
13772,7298,10,0;4;3;2;1
13773,7298,10,0;4;3;2;1
13774,6747,10,0;1;4;2;3
13775,6747,10,0;1;4;2;3
13776,6732,10,0;1;4;3;2
13777,6732,10,0;1;4;3;2
13778,6940,10,0;2;3;4;1
13779,6940,10,0;2;3;4;1
13780,13887,10,0;1;2;3;4
13781,13887,10,0;1;2;3;4
13782,14972,10,0;1;4;2;3
13783,13185,10,0;4;1;2;3
13784,10519,10,0;3;2;4;1
13785,10519,10,0;3;2;4;1
13786,15807,10,0;3;1;4;2
13787,15807,10,0;3;1;4;2
13788,7552,10,0;3;2;4;1
13789,11540,10,0;4;1;2;3
13790,8145,10,0;3;2;4;1
13791,7551,10,0;4;3;1;2
13792,7551,10,0;4;3;1;2
13793,17143,10,0;3;2;1;4
13794,17143,10,0;3;2;1;4
13795,12678,10,0;4;3;2;1
13796,12127,10,0;4;2;3;1
13797,12127,10,0;4;2;3;1
13798,18547,10,0;4;3;2;1
13799,18547,10,0;4;2;3;1
13800,12575,10,0;3;4;2;1
13801,12575,10,0;3;4;2;1
13802,18751,10,0;1;4;3;2
13803,19228,10,0;1;4;3;2
13804,20061,10,0;4;1;3;2
13805,17900,10,0;4;3;1;2
13806,17900,10,0;4;3;1;2
13807,10685,10,0;4;2;3;1
13808,10685,10,0;4;2;3;1
13809,12950,10,0;2;4;3;1
13810,20018,10,0;1;2;3;4
13811,20018,10,0;1;2;3;4
13812,20423,10,0;1;3;2;4
13813,20423,10,0;1;3;2;4
13814,16215,10,0;4;1;3;2
13815,22345,10,0;4;1;3;2
13816,22345,10,0;4;1;3;2
13817,7939,10,0;4;3;2;1
13818,20066,10,0;1;4;3;2
13819,16185,10,0;4;1;2;3
13820,16194,10,0;4;3;1;2
13821,16194,10,0;4;3;1;2
13822,21343,10,0;1;2;4;3
13823,21343,10,0;1;2;4;3
13824,21372,10,0;1;4;2;3
13825,21372,10,0;1;4;2;3
13826,10806,10,0;3;4;2;1
13827,10806,10,0;3;4;2;1
13828,14535,10,0;3;4;2;1
13829,16395,10,0;3;1;4;2
13830,8030,10,0;3;4;2;1
13831,8030,10,0;3;4;2;1
13832,22307,10,0;4;1;2;3
13833,22307,10,0;4;1;2;3
13834,21668,10,0;1;4;3;2
13835,14146,10,0;4;3;2;1
13836,14146,10,0;4;3;2;1
13837,17721,10,0;3;4;1;2
13838,17721,10,0;3;4;1;2
13839,7895,10,0;2;4;3;1
13840,7895,10,0;2;4;3;1
13841,18605,10,0;2;1;4;3
13842,18605,10,0;2;1;4;3
13843,11574,10,0;4;3;2;1
13844,22561,10,0;1;3;2;4
13845,22561,10,0;1;3;2;4
13846,20020,10,0;4;1;3;2
13847,22317,10,0;1;4;3;2
13848,22317,10,0;1;4;3;2
13849,22550,10,0;1;4;2;3
13850,22550,10,0;1;4;2;3
13851,22549,10,0;1;4;2;3
13852,22549,10,0;1;4;3;2
13853,22548,10,0;1;4;3;2
13854,22548,10,0;1;4;3;2
13855,22547,10,0;1;4;3;2
13856,22547,10,0;1;4;3;2
13857,10974,10,0;4;1;3;2
13858,18693,10,0;3;1;4;2
13859,18693,10,0;3;1;4;2
13860,22556,10,0;1;4;3;2
13861,22556,10,0;1;4;3;2
13862,20028,10,0;3;1;2;4
13863,20028,10,0;3;1;2;4
13864,21500,10,0;4;3;1;2
13865,21500,10,0;4;3;1;2
13866,21662,10,0;4;3;1;2
13867,17037,10,0;2;1;4;3
13868,17416,10,0;4;1;3;2
13869,17416,10,0;4;1;3;2
13870,11150,10,0;4;3;2;1
13871,11150,10,0;4;3;2;1
13872,10865,10,0;4;3;2;1
13873,10865,10,0;4;3;2;1
13874,11539,10,0;4;3;2;1
13875,11539,10,0;4;3;2;1
13876,16153,10,0;3;1;4;2
13877,16153,10,0;3;1;4;2
13878,14869,10,0;4;1;3;2
13879,12627,10,0;4;1;3;2
13880,12323,10,0;4;3;1;2
13881,12323,10,0;4;3;1;2
13882,10870,10,0;4;2;3;1
13883,10870,10,0;4;2;3;1
13884,11230,10,0;4;3;2;1
13885,11230,10,0;4;3;2;1
13886,12099,10,0;3;4;2;1
13887,12099,10,0;3;4;2;1
13888,10989,10,0;4;3;1;2
13889,10989,10,0;4;3;1;2
13890,12703,10,0;4;3;1;2
13891,12703,10,0;4;3;1;2
13892,6652,10,0;3;4;2;1
13893,6652,10,0;3;4;2;1
13894,13173,10,0;3;4;1;2
13895,13173,10,0;3;4;1;2
13896,15799,10,0;4;2;1;3
13897,15799,10,0;4;2;1;3
13898,7036,10,0;2;4;3;1
13899,7036,10,0;2;4;3;1
13900,21663,10,0;4;3;1;2
13901,14694,10,0;4;3;2;1
13902,14694,10,0;4;3;2;1
13903,12449,10,0;3;2;1;4
13904,12449,10,0;3;1;2;4
13905,15924,10,0;3;1;2;4
13906,15924,10,0;3;1;2;4
13907,9816,10,0;1;4;2;3
13908,9161,10,0;4;3;2;1
13909,9161,10,0;4;3;2;1
13910,7607,10,0;3;4;2;1
13911,7607,10,0;3;4;2;1
13912,17346,10,0;4;2;1;3
13913,17346,10,0;4;2;1;3
13914,9163,10,0;4;3;1;2
13915,9163,10,0;4;3;1;2
13916,19044,10,0;4;1;2;3
13917,19044,10,0;4;1;2;3
13918,9651,10,0;4;1;3;2
13919,9651,10,0;4;1;3;2
13920,8843,10,0;3;4;2;1
13921,8843,10,0;3;4;2;1
13922,9444,10,0;4;3;2;1
13923,9444,10,0;4;3;2;1
13924,7412,10,0;4;3;2;1
13925,7412,10,0;4;3;2;1
13926,21360,10,0;4;1;2;3
13927,21360,10,0;4;1;2;3
13928,9796,10,0;3;4;2;1
13929,9796,10,0;3;4;2;1
13930,9304,10,0;4;1;2;3
13931,9304,10,0;4;1;2;3
13932,13962,10,0;4;3;2;1
13933,13962,10,0;4;3;2;1
13934,7371,10,0;4;2;1;3
13935,7371,10,0;4;2;1;3
13936,10779,10,0;4;3;1;2
13937,10779,10,0;4;3;1;2
13938,7370,10,0;3;4;2;1
13939,7370,10,0;3;4;2;1
13940,9275,10,0;3;4;2;1
13941,9662,10,0;3;4;1;2
13942,9662,10,0;3;4;1;2
13943,8791,10,0;4;3;2;1
13944,8791,10,0;4;3;2;1
13945,7296,10,0;4;3;2;1
13946,7296,10,0;4;3;2;1
13947,10706,10,0;4;3;1;2
13948,10706,10,0;4;3;1;2
13949,7254,10,0;4;3;2;1
13950,7254,10,0;4;3;2;1
13951,18652,10,0;2;1;4;3
13952,18652,10,0;2;1;4;3
13953,12993,10,0;2;4;3;1
13954,12993,10,0;2;4;3;1
13955,12879,10,0;4;3;1;2
13956,12879,10,0;4;3;1;2
13957,9446,10,0;3;2;4;1
13958,9446,10,0;3;2;4;1
13959,9480,10,0;4;3;2;1
13960,9480,10,0;4;3;2;1
13961,16180,10,0;3;4;1;2
13962,16180,10,0;3;4;1;2
13963,10803,10,0;4;3;1;2
13964,10803,10,0;4;3;1;2
13965,8231,10,0;4;3;1;2
13966,8231,10,0;4;3;1;2
13967,8846,10,0;4;3;2;1
13968,8846,10,0;4;3;2;1
13969,8986,10,0;4;3;2;1
13970,8986,10,0;4;3;2;1
13971,16196,10,0;3;4;1;2
13972,16196,10,0;3;4;1;2
13973,7344,10,0;4;3;2;1
13974,7344,10,0;4;3;2;1
13975,9774,10,0;4;3;2;1
13976,9774,10,0;4;3;2;1
13977,1694,10,0;1;2;4;3
13978,1694,10,0;1;2;4;3
13979,1508,10,0;1;4;2;3
13980,1508,10,0;1;4;2;3
13981,1678,10,0;1;4;2;3
13982,1678,10,0;1;2;4;3
13983,1309,10,0;1;4;2;3
13984,1309,10,0;1;4;2;3
13985,1492,10,0;1;4;2;3
13986,1492,10,0;1;4;2;3
13987,1289,10,0;1;4;2;3
13988,1289,10,0;1;4;2;3
13989,868,10,0;1;2;4;3
13990,868,10,0;1;4;2;3
13991,845,10,0;1;4;2;3
13992,845,10,0;1;4;2;3
13993,2406,10,0;1;2;4;3
13994,2406,10,0;1;2;4;3
13995,895,10,0;1;4;2;3
13996,895,10,0;1;4;2;3
13997,896,10,0;1;2;4;3
13998,896,10,0;1;2;4;3
13999,1716,10,0;1;4;2;3
14000,1716,10,0;1;2;4;3
14001,1717,10,0;1;2;4;3
14002,1717,10,0;1;4;2;3
14003,1748,10,0;1;4;2;3
14004,1748,10,0;1;4;2;3
14005,2017,10,0;1;4;2;3
14006,2017,10,0;1;4;2;3
14007,2044,10,0;1;2;4;3
14008,2044,10,0;1;4;2;3
14009,2063,10,0;1;4;2;3
14010,2063,10,0;1;2;4;3
14011,2318,10,0;1;2;4;3
14012,2318,10,0;1;4;2;3
14013,2375,10,0;1;4;2;3
14014,2375,10,0;1;4;2;3
14015,2386,10,0;1;4;2;3
14016,2386,10,0;1;4;2;3
14017,2489,10,0;1;2;4;3
14018,2489,10,0;1;2;4;3
14019,894,10,0;1;3;2;4
14020,894,10,0;1;3;4;2
14021,1357,10,0;1;3;4;2
14022,1357,10,0;1;3;2;4
14023,1358,10,0;1;3;2;4
14024,1358,10,0;1;3;2;4
14025,2043,10,0;1;3;4;2
14026,2043,10,0;1;3;2;4
14027,1747,10,0;1;3;2;4
14028,1747,10,0;1;3;2;4
14029,2062,10,0;1;3;4;2
14030,2062,10,0;1;3;2;4
14031,2385,10,0;1;3;2;4
14032,2385,10,0;1;3;4;2
14033,2061,10,0;1;3;4;2
14034,2061,10,0;1;3;4;2
14035,2317,10,0;1;3;4;2
14036,2317,10,0;1;3;4;2
14037,858,10,0;1;3;2;4
14038,858,10,0;1;3;2;4
14039,2035,10,0;1;3;2;4
14040,2035,10,0;1;3;2;4
14041,1895,10,0;1;3;2;4
14042,1895,10,0;1;3;2;4
14043,1743,10,0;1;3;2;4
14044,1743,10,0;1;3;2;4
14045,1565,10,0;1;3;2;4
14046,1565,10,0;1;3;4;2
14047,1374,10,0;1;3;2;4
14048,1374,10,0;1;3;2;4
14049,2036,10,0;1;3;2;4
14050,2036,10,0;1;3;2;4
14051,1896,10,0;1;3;2;4
14052,1896,10,0;1;3;4;2
14053,1744,10,0;1;3;2;4
14054,1744,10,0;1;3;4;2
14055,1566,10,0;1;3;4;2
14056,1566,10,0;1;3;4;2
14057,1375,10,0;1;3;2;4
14058,1375,10,0;1;3;4;2
14059,4159,10,0;1;2;4;3
14060,4159,10,0;1;2;4;3
14061,4397,10,0;1;3;2;4
14062,4397,10,0;1;3;2;4
14063,5159,10,0;1;2;3;4
14064,5159,10,0;1;2;3;4
14065,3155,10,0;1;4;3;2
14066,3155,10,0;1;4;3;2
14067,4343,10,0;1;3;4;2
14068,4343,10,0;1;3;4;2
14069,5209,10,0;1;4;3;2
14070,5209,10,0;1;4;3;2
14071,5187,10,0;1;3;2;4
14072,5187,10,0;1;3;2;4
14073,5617,10,0;1;2;3;4
14074,5617,10,0;1;2;3;4
14075,4673,10,0;1;4;2;3
14076,4673,10,0;1;4;2;3
14077,5609,10,0;1;4;2;3
14078,5609,10,0;1;4;2;3
14079,3242,10,0;1;4;3;2
14080,3242,10,0;1;4;3;2
14081,5064,10,0;1;3;4;2
14082,5064,10,0;1;3;4;2
14083,5481,10,0;1;4;3;2
14084,5481,10,0;1;4;3;2
14085,5405,10,0;1;3;4;2
14086,5405,10,0;1;3;2;4
14087,5669,10,0;1;2;4;3
14088,5669,10,0;1;2;4;3
14089,5677,10,0;1;2;3;4
14090,5677,10,0;1;2;3;4
14091,5662,10,0;1;3;4;2
14092,5662,10,0;1;3;4;2
14093,4861,10,0;1;3;4;2
14094,4861,10,0;1;3;4;2
14095,5707,10,0;1;3;4;2
14096,5707,10,0;1;3;4;2
14097,5553,10,0;1;4;2;3
14098,5553,10,0;1;4;2;3
14099,4355,10,0;1;3;4;2
14100,4355,10,0;1;3;4;2
14101,4363,10,0;1;3;4;2
14102,4363,10,0;1;3;4;2
14103,4327,10,0;1;4;2;3
14104,4327,10,0;1;4;2;3
14105,4245,10,0;1;3;4;2
14106,4245,10,0;1;3;4;2
14107,4880,10,0;1;4;3;2
14108,4880,10,0;1;4;3;2
14109,4269,10,0;1;4;3;2
14110,4269,10,0;1;4;3;2
14111,5126,10,0;1;3;2;4
14112,5126,10,0;1;3;2;4
14113,4881,10,0;1;3;4;2
14114,4881,10,0;1;3;2;4
14115,5866,10,0;1;2;3;4
14116,5866,10,0;1;2;3;4
14117,4299,10,0;1;4;3;2
14118,4299,10,0;1;4;3;2
14119,5895,10,0;1;2;3;4
14120,5895,10,0;1;2;3;4
14121,4863,10,0;1;3;4;2
14122,4863,10,0;1;3;4;2
14123,3107,10,0;1;4;2;3
14124,3107,10,0;1;4;2;3
14125,5551,10,0;1;4;2;3
14126,5551,10,0;1;4;2;3
14127,5694,10,0;1;4;3;2
14128,5694,10,0;1;4;3;2
14129,4655,10,0;1;3;2;4
14130,4655,10,0;1;3;2;4
14131,5552,10,0;1;4;2;3
14132,5552,10,0;1;4;2;3
14133,5112,10,0;1;4;3;2
14134,5112,10,0;1;4;3;2
14135,5102,10,0;1;3;4;2
14136,5102,10,0;1;3;4;2
14137,5483,10,0;1;3;4;2
14138,5483,10,0;1;3;2;4
14139,4589,10,0;1;4;3;2
14140,4589,10,0;1;4;3;2
14141,5967,10,0;1;4;2;3
14142,5967,10,0;1;4;2;3
14143,4837,10,0;1;4;2;3
14144,4837,10,0;1;4;2;3
14145,5986,10,0;1;4;2;3
14146,5986,10,0;1;4;2;3
14147,5060,10,0;1;3;2;4
14148,5060,10,0;1;3;2;4
14149,4817,10,0;1;3;2;4
14150,4817,10,0;1;3;2;4
14151,4400,10,0;1;4;3;2
14152,4400,10,0;1;4;3;2
14153,5839,10,0;1;3;2;4
14154,5839,10,0;1;3;2;4
14155,5482,10,0;1;3;4;2
14156,5482,10,0;1;3;4;2
14157,6120,10,0;1;4;2;3
14158,6120,10,0;1;4;2;3
14159,6039,10,0;1;3;2;4
14160,6039,10,0;1;3;2;4
14161,2868,10,0;1;4;3;2
14162,2868,10,0;1;4;3;2
14163,5922,10,0;1;3;2;4
14164,5922,10,0;1;3;2;4
14165,5311,10,0;1;4;2;3
14166,5311,10,0;1;4;2;3
14167,4247,10,0;1;4;3;2
14168,4247,10,0;1;4;3;2
14169,5136,10,0;1;4;3;2
14170,5136,10,0;1;4;3;2
14171,5131,10,0;1;4;3;2
14172,5131,10,0;1;4;3;2
14173,4416,10,0;1;3;4;2
14174,4416,10,0;1;3;4;2
14175,4830,10,0;1;4;2;3
14176,4830,10,0;1;4;2;3
14177,4390,10,0;1;4;3;2
14178,4390,10,0;1;4;3;2
14179,5423,10,0;1;4;3;2
14180,5423,10,0;1;4;3;2
14181,4298,10,0;1;4;3;2
14182,4298,10,0;1;4;3;2
14183,5057,10,0;1;3;2;4
14184,5057,10,0;1;3;2;4
14185,5629,10,0;1;4;3;2
14186,5629,10,0;1;4;3;2
14187,5445,10,0;1;2;4;3
14188,5445,10,0;1;2;4;3
14189,3040,10,0;1;4;3;2
14190,3040,10,0;1;4;3;2
14191,6074,10,0;1;4;3;2
14192,6074,10,0;1;4;3;2
14193,5865,10,0;1;4;2;3
14194,5865,10,0;1;4;2;3
14195,4351,10,0;1;4;3;2
14196,4351,10,0;1;4;3;2
14197,4600,10,0;1;4;2;3
14198,4600,10,0;1;4;2;3
14199,5711,10,0;1;4;3;2
14200,5711,10,0;1;4;3;2
14201,3102,10,0;1;4;3;2
14202,3102,10,0;1;4;3;2
14203,4303,10,0;1;4;3;2
14204,4303,10,0;1;4;3;2
14205,3061,10,0;1;4;3;2
14206,3061,10,0;1;4;3;2
14207,5844,10,0;1;4;2;3
14208,5844,10,0;1;4;2;3
14209,5899,10,0;1;2;4;3
14210,5899,10,0;1;2;4;3
14211,5861,10,0;1;4;3;2
14212,5861,10,0;1;4;3;2
14213,2981,10,0;1;4;3;2
14214,2981,10,0;1;4;3;2
14215,4260,10,0;1;4;3;2
14216,4260,10,0;1;4;3;2
14217,5147,10,0;1;4;3;2
14218,5147,10,0;1;4;3;2
14219,6050,10,0;1;3;4;2
14220,6050,10,0;1;3;4;2
14221,5156,10,0;1;4;3;2
14222,5156,10,0;1;4;3;2
14223,4414,10,0;1;4;3;2
14224,4414,10,0;1;4;3;2
14225,4410,10,0;1;4;3;2
14226,4410,10,0;1;4;3;2
14227,3151,10,0;1;4;3;2
14228,3151,10,0;1;4;3;2
14229,2993,10,0;1;4;3;2
14230,2993,10,0;1;4;3;2
14231,4740,10,0;1;4;3;2
14232,4740,10,0;1;4;3;2
14233,5828,10,0;1;4;2;3
14234,5828,10,0;1;4;2;3
14235,2856,10,0;1;4;3;2
14236,2856,10,0;1;4;3;2
14237,3015,10,0;1;3;4;2
14238,3015,10,0;1;3;4;2
14239,4706,10,0;1;4;3;2
14240,4706,10,0;1;4;3;2
14241,3212,10,0;1;4;3;2
14242,3212,10,0;1;4;3;2
14243,5341,10,0;1;4;3;2
14244,5341,10,0;1;4;3;2
14245,5137,10,0;1;3;4;2
14246,5137,10,0;1;3;4;2
14247,5816,10,0;1;3;4;2
14248,5816,10,0;1;3;4;2
14249,5397,10,0;1;4;2;3
14250,5397,10,0;1;4;2;3
14251,5639,10,0;1;4;2;3
14252,5639,10,0;1;4;2;3
14253,11077,10,0;1;4;2;3
14254,11077,10,0;1;3;2;4
14255,11093,10,0;1;3;2;4
14256,11093,10,0;1;3;2;4
14257,11078,10,0;1;2;3;4
14258,11078,10,0;1;2;3;4
14259,22493,10,0;3;2;4;1
14260,22493,10,0;3;4;2;1
14261,15932,10,0;4;1;3;2
14262,14108,10,0;4;3;1;2
14263,14108,10,0;4;3;1;2
14264,12587,10,0;4;3;1;2
14265,12587,10,0;4;3;1;2
14266,17267,10,0;1;4;3;2
14267,14692,10,0;4;3;1;2
14268,14692,10,0;4;3;1;2
14269,17389,10,0;1;4;3;2
14270,17389,10,0;1;4;3;2
14271,13904,10,0;4;3;1;2
14272,13904,10,0;4;3;1;2
14273,11174,10,0;4;2;3;1
14274,11174,10,0;4;3;2;1
14275,18659,10,0;1;3;4;2
14276,18659,10,0;1;3;4;2
14277,14321,10,0;4;3;1;2
14278,12245,10,0;2;3;4;1
14279,18729,10,0;1;4;3;2
14280,10639,10,0;4;2;1;3
14281,10639,10,0;4;2;1;3
14282,8196,10,0;4;1;2;3
14283,8196,10,0;4;1;2;3
14284,11072,10,0;3;2;4;1
14285,11072,10,0;3;2;4;1
14286,11127,10,0;2;3;4;1
14287,11127,10,0;2;3;4;1
14288,12468,10,0;3;4;2;1
14289,16995,10,0;4;3;1;2
14290,16995,10,0;4;3;1;2
14291,12375,10,0;4;3;1;2
14292,12375,10,0;4;3;1;2
14293,11227,10,0;4;2;3;1
14294,19065,10,0;4;1;3;2
14295,21308,10,0;1;3;2;4
14296,7046,10,0;2;3;4;1
14297,7046,10,0;2;3;4;1
14298,16258,10,0;3;4;1;2
14299,21417,10,0;1;4;2;3
14300,15677,10,0;3;2;1;4
14301,15677,10,0;3;2;1;4
14302,14815,10,0;4;1;3;2
14303,7632,10,0;4;3;2;1
14304,7632,10,0;4;3;2;1
14305,17022,10,0;4;3;1;2
14306,17022,10,0;4;3;1;2
14307,11389,10,0;3;4;2;1
14308,11389,10,0;3;4;2;1
14309,7363,10,0;4;2;1;3
14310,7363,10,0;4;2;1;3
14311,22338,10,0;1;3;4;2
14312,22338,10,0;1;4;3;2
14313,15700,10,0;3;2;1;4
14314,15700,10,0;3;2;1;4
14315,6665,10,0;4;3;2;1
14316,6665,10,0;4;3;2;1
14317,13885,10,0;4;3;2;1
14318,13885,10,0;4;3;2;1
14319,7306,10,0;3;1;4;2
14320,14193,10,0;3;1;4;2
14321,14193,10,0;3;1;4;2
14322,13097,10,0;4;3;1;2
14323,13097,10,0;4;3;1;2
14324,12465,10,0;4;2;1;3
14325,12465,10,0;4;2;1;3
14326,18598,10,0;2;1;4;3
14327,18598,10,0;2;1;4;3
14328,17742,10,0;3;1;4;2
14329,15910,10,0;3;1;4;2
14330,15910,10,0;3;1;4;2
14331,13190,10,0;4;3;1;2
14332,7870,10,0;3;4;2;1
14333,7870,10,0;3;4;2;1
14334,12857,10,0;3;2;1;4
14335,12857,10,0;3;2;1;4
14336,13032,10,0;4;3;2;1
14337,13032,10,0;4;3;2;1
14338,22443,10,0;1;4;3;2
14339,18686,10,0;3;1;4;2
14340,10522,10,0;4;2;3;1
14341,10522,10,0;4;2;3;1
14342,12549,10,0;4;3;1;2
14343,12549,10,0;4;3;1;2
14344,20118,10,0;4;3;1;2
14345,20118,10,0;4;3;1;2
14346,10562,10,0;4;2;3;1
